0,0,-1.54,-5.05,-9.27,-14.04,-19.09,-23.87,-28.92,-33.97,-39.17,-44.93,-50.4,-55.74,-61.07,-66.27,-71.74,-76.94,-82.41,-87.89,-93.08,-98.42,-103.61,-108.81,-114.28,-119.62,-124.95,-130.29,-135.77,-140.96,-146.02,-151.21,-156.55,-161.74,-166.79,-172.27,-177.61,-182.8,-188.28,-193.61,-199.09,-204.28,-209.76,-215.38,-220.43,-225.77,-231.1,-236.44,-241.63,-247.11,-252.44,-257.64,-262.83,-268.03,-273.5,-278.56,-283.89,-289.51,-294.98,-300.18,-305.37,-307.06,-307.06,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92,-306.92
5000,7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,0,0,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,1.26,3.51,6.32,10.81,17.13,24.85,33.41,43.66,54.89,66.12,77.35,88.58,99.67,108.65,116.8,123.82,128.03,131.26,133.5,134.21,134.21,134.21,134.21,134.21,134.63,135.33,136.45,138.7,143.32,149.35,155.94,164.07,174.3,185.1,196.03,207.25,218.05,229.13,239.79,249.74,259.56,268.53,274.84,280.17,285.08,288.72,289.84,290.12,290.41,290.41,290.41,290.41,290.41,291.11,292.79,294.89,297.26,300.07,302.87,305.81,308.74,311.26,313.5,315.88,317.28,317.56,317.56,317.7,317.7,317.7,317.7,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56
5000,5465,5504,5543,5583,5623,5663,5703,5743,5783,5824,5864,5904,5944,5984,6024,6064,6104,6144,6183,6223,6263,6303,6344,6384,6424,6464,6504,6544,6584,6624,6664,6704,6744,6784,6823,6864,6904,6944,6984,7024,7064,7104,7144,7184,7224,7264,7304,7344,7385,7425,7464,7504,7544,7584,7624,7664,7704,7744,7784,7824,7864,7905,7945,7985,8025,8065,8104,8144,8184,8224,8264,8304,8344,8385,8425,8465,8505,8545,8585,8625,8665,8705,8744,8784,8824,8864,8905,8945,8985,9025,9065,9105,9145,9185,9225,9265,9305,9345,9384,9425,9465,9505,9545,9585,9625,9665,9705,9745,9785,9825,9865,9905,9946,9986,10025,10065,10105,10145,10185,10225,10265,10305,10345,10385,10425,10466,10506,10546,10586,10626,10665,10705,10745,10785,10825,10865,10905,10946,10986,11026,11066,11106,11146,11186,11226,11266,11305,11345,11385,11425
0,0,-1.54,-5.05,-9.13,-13.76,-18.11,-22.89,-27.94,-33.13,-38.89,-44.23,-49.56,-54.76,-59.95,-65.15,-70.76,-75.96,-81.43,-86.77,-91.96,-97.3,-102.91,-108.11,-113.3,-118.78,-124.11,-129.31,-134.5,-139.7,-144.61,-149.95,-155.28,-160.34,-165.39,-171.01,-176.2,-181.26,-186.73,-191.93,-197.41,-202.6,-207.94,-212.99,-218.19,-223.52,-228.72,-233.91,-239.53,-244.72,-249.92,-255.25,-260.31,-265.64,-270.98,-276.31,-281.37,-286.56,-292.04,-297.37,-302.71,-308.04,-310.15,-310.29,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15,-310.15
5000,7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.7,1.12,1.83,5.05,10.25,16.28,25.12,35.93,47.01,58.94,71.71,85.18,98.66,110.17,121.12,131.09,137.83,143.72,148.5,150.46,151.16,151.44,151.44,151.44,151.44,151.44,151.44,151.58,153.41,156.08,159.31,165.34,173.34,182.33,192.43,203.67,215.18,226.83,237.91,248.85,259.09,267.64,275.92,282.37,286.72,290.51,292.9,293.6,293.88,293.88,293.88,294.02,294.86,296.68,298.93,302.29,306.78,311.83,316.59,321.22,325.85,328.79,331.45,333.69,334.11,334.11,334.11,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.97,333.83,333.83,333.83,333.83
5000,5147,5184,5224,5264,5304,5344,5384,5424,5464,5504,5543,5583,5624,5664,5704,5744,5784,5824,5864,5904,5944,5984,6024,6064,6104,6145,6184,6224,6264,6304,6344,6384,6424,6464,6504,6544,6584,6625,6665,6705,6745,6785,6824,6864,6904,6944,6984,7024,7064,7104,7145,7185,7225,7265,7305,7345,7385,7425,7464,7504,7544,7584,7624,7665,7705,7745,7785,7825,7865,7905,7945,7985,8025,8065,8104,8144,8185,8225,8265,8305,8345,8385,8425,8465,8505,8545,8585,8625,8665,8706,8745,8785,8825,8865,8905,8945,8985,9025,9065,9105,9145,9186,9226,9266,9306,9346,9385,9425,9465,9505,9545,9585,9625,9665,9706,9746,9786,9826,9866,9906,9946,9986,10025,10065,10105,10145,10185,10226,10266,10306,10346,10386,10426,10466,10506,10546,10586,10626,10665,10705,10746,10786,10826,10866,10906,10946,10986,11026,11066,11106
0,0,-1.68,-5.2,-9.41,-13.9,-17.97,-22.75,-27.8,-33.27,-39.03,-44.65,-49.84,-54.9,-60.51,-65.85,-71.18,-76.52,-81.85,-87.19,-92.8,-98.28,-103.62,-108.95,-114.29,-119.48,-124.96,-130.15,-135.35,-140.68,-146.02,-151.35,-156.83,-162.02,-167.22,-172.55,-177.89,-183.36,-188.56,-194.18,-199.37,-204.85,-210.04,-215.38,-220.71,-226.33,-231.66,-236.86,-242.33,-247.53,-252.72,-258.06,-263.4,-268.73,-274.07,-279.26,-284.6,-290.07,-295.27,-300.74,-306.08,-307.9,-308.04,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9,-307.9
5000,7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
