2,20332,6924,6468,7248,17284,2448,2112
2,20332,6928,6468,7248,17284,2448,2116
2,20320,6932,6472,7252,17828,2452,1976
2,20292,6940,6476,7256,17300,2456,1976
2,20344,6940,6480,7252,17348,2460,1976
2,20340,6936,6476,7248,17344,2456,1972
2,20340,6936,6476,7252,17292,2456,1972
2,20340,6936,6476,7252,17344,2456,1972
2,20348,6940,6484,7256,17300,2464,1976
2,20344,6932,6476,7256,17348,2456,1972
2,20348,6940,6480,7256,17300,2460,1976
2,20340,6940,6484,7252,17292,2464,1972
2,20328,6928,6616,7244,17288,2452,1972
2,20344,6940,6484,7252,17292,2464,1976
2,20396,6936,6472,7252,17292,2452,1976
2,20340,6940,6480,7252,17292,2460,1976
2,20344,6936,6476,7256,17296,2456,1972
2,20728,6940,6472,7252,17292,2452,1976
2,20400,6936,6476,7256,17348,2456,1972
2,20396,6940,6472,7252,17348,2452,1976
2,20392,6932,6472,7252,17400,2456,1972
2,20392,6936,6476,7252,17400,2452,1972
2,20280,6936,6480,7252,17408,2460,1976
2,20100,6920,6616,7244,17712,2452,1972
2,20004,6888,6476,7256,17352,2456,1972
2,20072,6892,6476,7256,17348,2460,1976
2,20052,6884,6472,7256,17724,2452,1968
3,23192,10312,10004,10728,19692,3256,2632
3,23188,10316,10000,10732,19692,3260,2628
3,23224,10560,9996,10716,19732,3300,2620
3,23296,10316,10000,10732,19748,3256,2624
3,23304,10316,10008,10688,19756,3264,2636
3,23244,10312,10004,10728,19692,3256,2632
3,23232,10568,10000,10724,19740,3260,2628
3,23244,10316,10008,10740,19748,3256,2636
3,23244,10316,10008,10732,19800,3260,2628
3,23244,10320,10004,10736,19752,3264,2632
3,23300,10312,10004,10728,19744,3256,2624
3,23236,10312,9996,10728,19744,3256,2624
3,23240,10364,10004,10732,19692,3252,2628
3,23240,10312,10004,10684,19700,3256,2632
3,23240,10308,10004,10684,19748,3252,2632
3,23240,10308,10004,10680,19752,3260,2628
3,23184,10320,10004,10736,19752,3260,2632
3,23240,10308,10004,10732,19748,3260,2628
3,23240,10308,10004,10672,19800,3252,2628
3,23296,10312,10008,10740,19748,3256,2632
3,23184,10316,10004,10736,19752,3260,2632
3,23132,10316,10004,10736,19700,3264,2632
3,23196,10316,9956,10740,19696,3260,2632
3,23180,10304,10000,10720,19736,3248,2764
3,23172,10308,10000,10988,19732,3252,2620
3,23176,10360,10000,10728,19744,3252,2624
3,23176,10308,10004,10724,19740,3252,2620
3,23180,10308,10004,10732,19748,3252,2628
3,23244,10312,10004,10732,19744,3256,2624
3,23240,10360,10008,10736,19748,3256,2632
3,23240,10368,10004,10736,19752,3260,2628
3,23184,10312,9996,10728,19744,3256,2624
3,23228,10312,9948,10992,19740,3252,2620
3,23188,10316,10008,10732,19748,3260,2628
3,23176,10360,9996,10724,19740,3252,2620
3,23232,10308,9996,10728,19692,3248,2768
3,23176,10308,10004,10724,19740,3252,2620
3,23180,10308,9996,10724,19740,3252,2620
3,23240,10308,10004,10736,19752,3256,2632
3,23248,10320,10008,10740,19752,3264,2632
3,23188,10308,10004,10732,19748,3260,2628
3,23228,10304,10000,10720,19736,3248,2760
3,23224,10352,9992,10716,19732,3440,2620
4,25696,14608,13820,14076,20812,4148,3276
4,25740,14652,13812,14072,20856,4340,3280
4,25752,14612,13824,14088,20816,4108,3284
4,25752,14660,13828,14080,20872,4104,3232
4,25860,14608,13876,14076,20924,4152,3232
4,25904,14708,13868,14076,20912,4348,3288
4,25856,14660,13824,14076,20920,4156,3284
4,25900,14700,13872,14436,20908,4148,3280
4,25892,14640,14224,14116,20900,4148,3276
4,25800,14660,13828,14084,20924,4148,3280
4,25912,14660,13880,14084,20920,4148,3280
4,26128,14704,13868,14132,20912,4152,3280
4,25748,14612,13772,14032,20924,4148,3280
4,25848,14656,13816,14072,20912,4148,3420
4,25864,14664,13828,14084,20928,4148,3288
4,26016,14708,13876,14132,20916,4148,3280
4,26072,14712,13876,14128,20972,4148,3284
4,25912,14660,13880,14084,20928,4156,3284
4,25968,14660,13820,14084,20924,4152,3236
4,25864,14660,13828,14080,20872,4148,3284
4,25644,14616,13828,14032,20772,4100,3236
4,25692,14604,13820,14072,20812,4144,3416
4,25868,14668,13832,14088,20876,4104,3240
4,26024,14704,13876,14132,20808,4148,3276
4,26180,14712,13872,14076,20916,4148,3280
4,26340,14816,13976,14180,20968,4148,3280
4,26296,14768,13880,14132,20920,4152,3280
4,26176,14760,13920,14132,20968,4148,3280
4,25960,14704,13872,14080,20916,4148,3276
4,25912,14660,13872,14088,20920,4156,3284
4,25908,14660,13872,14080,20920,4148,3280
4,25800,14604,13872,14080,20920,4152,3284
