0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.84,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.26,1.26,4.21,11.79,22.18,33.41,44.78,56.14,67.93,80.14,92.63,105.12,117.75,130.53,143.72,158.46,174.15,189.92,205.85,221.6,236.86,249.86,261.85,273.43,282.53,285.7,286.5,285.97,284.51,283.31,281.32,279.46,278.12,276.92,275.98,275.18,274.24,273.83,273.83,273.83,273.83,273.83,273.83,273.83,273.83,274.24,276.94,280.71,285.57,290.56,295.96,301.36,306.63,312.3,318.5,324.71,331.05,335.77,338.74,341.03,341.84,341.7,341.7,341.57,341.57,341.57,341.43,340.63,339.42,337.81,336.08,334.21,332.34,330.47,328.73,327.25,325.92,324.71,323.24,322.3,322.03,321.76,321.76,321.76,321.76,321.76,321.76,321.76,321.76,321.76
5000,7914,7954,7994,8034,8074,8114,8154,8194,8233,8274,8314,8354,8394,8434,8474,8514,8554,8594,8634,8674,8714,8754,8795,8835,8875,8914,8954,8994,9034,9074,9114,9154,9194,9234,9274,9315,9355,9395,9435,9475,9515,9554,9594,9634,9674,9714,9754,9794,9835,9875,9915,9955,9995,10035,10075,10115,10155,10194,10234,10274,10314,10355,10395,10435,10475,10515,10555,10595,10635,10675,10715,10755,10795,10835,10875,10915,10955,10995,11035,11075,11115,11155,11195,11235,11275,11315,11356,11396,11436,11475,11515,11555,11595,11635,11675,11715,11755,11795,11835,11876,11916,11956,11996,12036,12076,12115,12155,12195,12235,12275,12315,12355,12396,12436,12476,12516,12556,12596,12636,12676,12716,12755,12795,12835,12875,12916,12956,12996,13036,13076,13116,13156,13196,13236,13276,13316,13356,13396,13436,13476,13516,13556,13596,13636,13676,13716,13756,13796,13836,13876
0,0,-1.97,-5.62,-8.99,-13.2,-18.11,-22.89,-28.08,-33.28,-38.19,-43.38,-48.58,-54.06,-59.11,-64.16,-69.22,-74.13,-79.33,-84.52,-89.72,-94.91,-100.25,-105.44,-110.78,-115.97,-121.03,-126.36,-131.28,-136.47,-141.67,-146.86,-151.91,-157.11,-162.16,-167.36,-172.55,-177.61,-182.8,-187.86,-193.05,-198.25,-203.58,-208.78,-213.83,-219.03,-223.66,-228.58,-234.05,-239.25,-244.44,-249.78,-254.97,-259.89,-264.8,-269.71,-274.77,-279.68,-284.74,-289.93,-294.99,-300.04,-304.53,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38
5000,9351,9391,9431,9470,9510,9550,9590,9630,9670,9710,9750,9790,9830,9871,9911,9951,9991,10031,10071,10110,10150,10190,10230,10270,10310,10350,10391,10431,10471,10511,10551,10591,10631,10671,10711,10750,10790,10830,10870,10911,10951,10991,11031,11071,11111,11151,11191,11231,11271,11311,11351,11390,11431,11471,11511,11551,11591,11631,11671,11711,11751,11791,11831,11871,11911,11952,11992,12032,12071,12111,12151,12191,12231,12271,12311,12351,12391,12432,12472,12512,12552,12592,12632,12672,12711,12751,12791,12831,12871,12911,12952,12992,13032,13072,13112,13152,13192,13232,13272,13312,13351,13391,13431,13472,13512,13552,13592,13632,13672,13712,13752,13792,13832,13872,13912,13952,13992,14032,14072,14112,14152,14192,14232,14272,14312,14352,14392,14432,14472,14513,14553,14593,14632,14672,14712,14752,14792,14832,14872,14912,14952,14993,15033,15073,15113,15153,15193,15233,15272,15312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,3.37,9.13,16.43,24.29,32.71,41.28,49.7,58.27,67.25,76.1,84.8,93.65,102.35,112.74,125.37,139.27,154.11,168.88,183.66,198.16,212.33,225.61,237.1,248.66,259.45,268.04,272.75,276.01,278.89,279.02,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,278.62,279.54,281.77,284.64,287.91,291.57,295.09,298.74,302.26,306.17,309.95,313.46,316.84,318.78,320.34,321.64,322.29,322.29,322.29,322.29,322.29,322.16,322.16,322.16,322.16,322.03,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9
5000,8213,8251,8291,8331,8371,8411,8451,8491,8530,8570,8610,8650,8690,8730,8771,8811,8851,8891,8931,8971,9011,9051,9091,9131,9170,9210,9250,9291,9331,9371,9411,9451,9491,9531,9571,9611,9651,9691,9731,9772,9811,9851,9891,9931,9971,10011,10051,10091,10131,10171,10211,10251,10292,10332,10372,10412,10451,10491,10531,10571,10611,10651,10691,10731,10771,10812,10852,10892,10932,10972,11012,11052,11091,11131,11171,11211,11251,11291,11332,11372,11412,11452,11492,11532,11572,11612,11652,11692,11731,11771,11811,11852,11892,11932,11972,12012,12052,12092,12132,12172,12212,12252,12292,12333,12372,12412,12452,12492,12532,12572,12612,12652,12692,12732,12772,12812,12853,12893,12933,12973,13012,13052,13092,13132,13172,13212,13252,13292,13332,13373,13413,13453,13493,13533,13573,13613,13652,13692,13732,13772,13812,13852,13893,13933,13973,14013,14053,14093,14133,14173
0,0,-1.83,-5.05,-8.42,-12.07,-16.71,-21.34,-26.26,-31.45,-36.36,-41.42,-46.61,-51.53,-56.72,-62.06,-66.97,-72.31,-77.36,-82.55,-87.75,-92.8,-98.28,-103.47,-108.67,-114.15,-119.48,-124.68,-129.87,-135.21,-140.54,-146.02,-151.21,-156.55,-161.88,-167.22,-172.27,-177.19,-182.1,-187.3,-192.35,-197.41,-202.74,-208.22,-213.41,-218.47,-223.8,-228.86,-234.05,-238.97,-244.02,-249.36,-254.41,-259.61,-264.8,-270,-275.05,-280.1,-285.16,-290.07,-295.27,-300.46,-304.82,-305.52,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38,-305.38
5000,9351,9391,9431,9470,9510,9550,9590,9630,9670,9710,9750,9790,9830,9871,9911,9951,9991,10031,10071,10110,10150,10190,10230,10270,10310,10350,10391,10431,10471,10511,10551,10591,10631,10671,10711,10750,10790,10830,10870,10911,10951,10991,11031,11071,11111,11151,11191,11231,11271,11311,11351,11390,11431,11471,11511,11551,11591,11631,11671,11711,11751,11791,11831,11871,11911,11952,11992,12032,12071,12111,12151,12191,12231,12271,12311,12351,12391,12432,12472,12512,12552,12592,12632,12672,12711,12751,12791,12831,12871,12911,12952,12992,13032,13072,13112,13152,13192,13232,13272,13312,13351,13391,13431,13472,13512,13552,13592,13632,13672,13712,13752,13792,13832,13872,13912,13952,13992,14032,14072,14112,14152,14192,14232,14272,14312,14352,14392,14432,14472,14513,14553,14593,14632,14672,14712,14752,14792,14832,14872,14912,14952,14993,15033,15073,15113,15153,15193,15233,15272,15312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,3.37,6.74,10.95,15.3,20.08,24.57,29.34,33.84,38.75,43.38,50.4,60.23,71.46,82.41,93.36,104.31,115.4,126.5,137.3,148.4,158.5,168.61,178.16,187.42,196.27,205.12,213.54,221.54,228.42,234.88,240.92,246.53,251.87,257.06,261.56,265.63,269.42,273.21,277,280.51,283.32,285.84,287.95,290.06,291.88,293.84,295.81,298.19,301.14,304.23,307.74,311.25,314.75,317.98,321.35,324.43,327.38,330.05,331.59,332.43,332.85,333.13,333.13,333.13,333.13,333.13,332.99,332.99,332.99,332.99,332.99,332.99,332.99,332.99,332.99,332.99,332.71,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57,332.57
5000,7852,7888,7928,7968,8008,8049,8089,8129,8169,8209,8249,8289,8329,8369,8409,8449,8488,8528,8569,8609,8649,8689,8729,8769,8809,8849,8889,8929,8969,9009,9049,9090,9129,9169,9209,9249,9289,9329,9369,9409,9449,9489,9529,9569,9610,9650,9690,9730,9769,9809,9849,9889,9929,9969,10009,10049,10090,10130,10170,10210,10250,10290,10330,10370,10409,10449,10489,10529,10569,10610,10650,10690,10730,10770,10810,10850,10890,10930,10970,11010,11049,11089,11130,11170,11210,11250,11290,11330,11370,11410,11450,11490,11530,11570,11610,11651,11691,11730,11770,11810,11850,11890,11930,11970,12010,12050,12090,12130,12171,12211,12251,12291,12331,12370,12410,12450,12490,12530,12570,12610,12651,12691,12731,12771,12811,12851,12891,12931,12971,13010,13050,13090,13130,13171,13211,13251,13291,13331,13371,13411,13451,13491,13531,13571,13611,13650,13691,13731,13771,13811
