0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,5.48,11.51,18.39,27.52,40.02,54.2,69.36,85.51,101.93,118.92,134.08,145.45,155.56,164.83,168.62,169.32,169.32,169.32,168.76,168.2,167.64,167.5,167.5,167.5,167.5,168.2,169.32,170.58,171.99,174.79,179.85,186.72,194.3,202.86,215.07,228.68,243.27,258.29,273.44,288.32,303.33,317.51,327.89,336.88,345.16,353.29,359.33,360.17,360.17,360.17,360.17,359.19,357.5,355.82,353.86,352.03,349.51,346.7,343.89,340.95,338,335.33,332.95,330.98,329.02,327.76,327.76,327.76,327.76,327.76,327.76,327.76,327.76,327.76,327.76,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,328.04,328.04,328.32,328.32,328.32,328.32,328.32,328.32,328.32,328.32,328.32,328.32
5795,5832,5872,5912,5952,5992,6032,6072,6112,6152,6192,6232,6272,6312,6352,6392,6432,6472,6512,6552,6592,6632,6672,6712,6752,6792,6833,6873,6913,6952,6992,7032,7072,7112,7152,7192,7232,7272,7312,7353,7393,7433,7473,7513,7553,7592,7632,7672,7712,7752,7792,7832,7873,7913,7953,7993,8033,8073,8113,8153,8193,8232,8272,8312,8353,8393,8433,8473,8513,8553,8593,8633,8673,8713,8753,8793,8833,8873,8913,8953,8993,9033,9073,9113,9153,9193,9233,9273,9313,9353,9394,9434,9474,9513,9553,9593,9633,9673,9713,9753,9793,9833,9873,9914,9954,9994,10034,10074,10114,10153,10193,10233,10273,10313,10353,10393,10434,10474,10514,10554,10594,10634,10674,10714,10754,10793,10833,10873,10914,10954,10994,11034,11074,11114,11154,11194,11234,11274,11314,11354,11394,11435,11474,11514,11554,11594,11634,11674,11714,11754
0,-1.54,-4.91,-9.13,-13.62,-17.83,-22.61,-27.38,-32.43,-38.33,-43.67,-48.86,-54.2,-59.53,-64.73,-70.2,-75.54,-80.73,-86.21,-91.68,-97.02,-102.35,-107.55,-112.88,-118.08,-123.41,-128.75,-133.94,-139.28,-144.62,-149.81,-155.29,-160.48,-165.82,-171.01,-176.35,-181.54,-187.16,-192.63,-197.97,-203.44,-208.78,-214.12,-219.31,-224.65,-229.7,-234.9,-240.23,-245.57,-250.62,-256.1,-261.43,-266.63,-271.96,-277.3,-282.49,-287.69,-293.16,-298.5,-303.83,-309.17,-310.99,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85,-310.85
7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.42,0.7,0.84,2.11,6.6,13.76,22.32,32.15,45.35,60.65,76.94,93.65,110.35,126.92,141.24,151.2,159.48,163.7,163.98,163.7,163.7,163.7,163.7,163.7,163.7,163.7,163.7,163.7,163.7,163.7,164.26,165.94,168.89,172.54,177.74,185.18,194.02,203.85,215.08,228.14,242.18,256.21,269.41,282.33,294.4,302.96,309.98,316.44,319.53,319.81,320.09,320.09,319.95,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81,319.81
5711,5751,5791,5831,5871,5911,5951,5991,6031,6071,6111,6151,6192,6232,6272,6311,6351,6391,6431,6471,6511,6551,6591,6631,6671,6712,6752,6792,6832,6872,6912,6951,6991,7031,7071,7111,7151,7191,7232,7272,7312,7352,7392,7432,7472,7512,7552,7591,7631,7671,7712,7752,7792,7832,7872,7912,7952,7992,8032,8072,8112,8152,8192,8232,8272,8312,8352,8392,8432,8472,8512,8552,8592,8632,8672,8712,8753,8793,8833,8872,8912,8952,8992,9032,9072,9112,9152,9192,9232,9273,9313,9353,9393,9433,9473,9512,9552,9592,9632,9672,9712,9752,9793,9833,9873,9913,9953,9993,10033,10073,10113,10152,10192,10232,10273,10313,10353,10393,10433,10473,10513,10553,10593,10633,10673,10713,10753,10793,10833,10873,10913,10953,10993,11033,11073,11113,11153,11193,11233,11273,11314,11354,11394,11433,11473,11513,11553,11593,11633,11673
0,-1.54,-5.2,-9.55,-14.18,-18.67,-23.31,-28.22,-33.42,-39.03,-44.37,-49.7,-55.32,-60.37,-65.85,-71.32,-76.52,-81.85,-87.33,-92.81,-98,-103.34,-108.81,-114.15,-119.48,-124.82,-130.15,-135.63,-140.68,-146.02,-151.49,-156.69,-162.02,-167.64,-172.98,-178.31,-183.79,-189.12,-194.18,-199.65,-204.99,-210.18,-215.66,-220.99,-226.33,-231.52,-236.72,-242.05,-247.39,-252.44,-257.92,-263.11,-268.31,-273.79,-279.12,-284.46,-289.65,-295.13,-300.46,-305.8,-307.34,-307.34,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2,-307.2
7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,2.95,7.16,12.07,18.25,28.22,39.87,52.65,66.55,82.13,98.7,115.54,129.44,142.35,154.99,161.87,164.96,166.92,168.33,167.76,166.64,164.67,162.43,162.15,162.15,162.15,162.43,163.13,163.83,164.67,165.94,169.86,175.89,182.62,191.04,201.84,213.62,226.52,239.97,253.84,267.98,280.17,290.81,300.47,308.87,312.64,314.74,316.42,316.56,316.56,316.56,316.56,316.56,316.7,316.7,316.7,316.98,317.26,317.68,317.96,318.52,318.8,319.21,319.35,319.35,319.49,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.77,319.91,319.91,319.91,319.91,319.91,319.91,320.05,320.05,320.19,320.32
5705,5742,5783,5823,5863,5903,5943,5983,6023,6063,6103,6142,6182,6222,6263,6303,6343,6383,6423,6463,6503,6543,6583,6623,6663,6703,6743,6784,6823,6863,6903,6943,6983,7023,7063,7103,7143,7183,7223,7263,7304,7344,7384,7424,7463,7503,7543,7583,7623,7663,7703,7743,7783,7824,7864,7904,7944,7984,8024,8064,8103,8143,8183,8223,8263,8303,8344,8384,8424,8464,8504,8544,8584,8624,8664,8704,8743,8783,8824,8864,8904,8944,8984,9024,9064,9104,9144,9184,9224,9264,9304,9345,9384,9424,9464,9504,9544,9584,9624,9664,9704,9744,9784,9824,9865,9905,9945,9985,10024,10064,10104,10144,10184,10224,10264,10304,10344,10385,10425,10465,10505,10545,10585,10625,10664,10704,10744,10784,10824,10864,10905,10945,10985,11025,11065,11105,11145,11185,11225,11265,11304,11344,11385,11425,11465,11505,11545,11585,11625,11665
