0,0,-1.26,-4.07,-6.6,-9.97,-14.18,-18.81,-23.73,-28.78,-33.84,-38.89,-44.09,-49.28,-54.34,-59.53,-64.73,-69.92,-74.97,-80.31,-85.65,-91.12,-96.18,-101.51,-106.71,-111.9,-116.67,-121.87,-127.2,-131.98,-137.17,-142.51,-147.84,-152.9,-158.23,-163.43,-168.34,-173.4,-178.73,-183.79,-189.12,-194.32,-199.23,-204.14,-209.34,-214.53,-219.59,-224.78,-230.12,-235.45,-240.65,-245.7,-250.76,-255.81,-261.01,-266.06,-271.26,-276.17,-281.51,-286.7,-291.76,-296.81,-301.86,-306.22,-306.92,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78,-306.78
5000,6350,6387,6427,6467,6507,6547,6587,6627,6667,6707,6747,6787,6827,6867,6907,6947,6987,7027,7067,7107,7147,7187,7227,7267,7307,7347,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7787,7827,7867,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8307,8347,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8827,8867,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9348,9388,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9828,9868,9908,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10348,10388,10428,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10868,10908,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11388,11428,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11909,11949,11990,12029,12069,12109,12149,12189,12229,12269,12309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.7,1.12,1.4,1.68,1.82,3.23,6.03,10.1,14.59,19.22,24.55,29.88,36.06,44.33,54.16,64.82,75.77,86.71,97.8,108.88,119.83,130.92,141.86,151.54,160.24,168.66,175.54,180.31,184.52,187.89,190.28,192.38,193.93,195.47,196.6,197.86,198.98,200.94,203.05,205.43,207.95,211.32,215.24,219.45,223.65,228.28,233.88,240.05,246.64,253.38,260.11,267.4,275.12,283.25,291.38,299.09,306.38,311.99,316.2,319.14,320.54,320.69,320.69,320.69,320.69,320.83,320.83,320.83,320.97,320.97,320.97,320.97,320.97,320.97,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11,321.11
5000,4868,4904,4944,4984,5024,5065,5105,5145,5185,5225,5265,5305,5345,5385,5425,5465,5505,5544,5585,5625,5665,5705,5745,5785,5825,5865,5905,5945,5985,6025,6065,6106,6146,6185,6225,6265,6305,6345,6385,6425,6465,6505,6545,6585,6626,6666,6706,6746,6786,6825,6865,6905,6945,6985,7025,7065,7105,7146,7186,7226,7266,7306,7346,7386,7426,7465,7505,7545,7585,7626,7666,7706,7746,7786,7826,7866,7906,7946,7986,8026,8066,8105,8146,8186,8226,8266,8306,8346,8386,8426,8466,8506,8546,8586,8626,8667,8707,8747,8786,8826,8866,8906,8946,8986,9026,9066,9106,9146,9187,9227,9267,9307,9347,9387,9426,9466,9506,9546,9586,9626,9666,9707,9747,9787,9827,9867,9907,9947,9987,10027,10066,10106,10146,10187,10227,10267,10307,10347,10387,10427,10467,10507,10547,10587,10627,10667,10707,10747,10787,10827
0,0,-1.54,-4.91,-7.86,-11.37,-16.01,-20.78,-25.55,-30.61,-35.8,-40.85,-46.05,-50.96,-56.3,-61.49,-66.55,-71.6,-76.8,-81.85,-86.77,-91.96,-97.16,-102.35,-107.55,-112.6,-117.66,-122.71,-127.77,-132.68,-138.01,-143.21,-148.26,-153.46,-158.51,-163.57,-168.62,-173.68,-178.73,-183.79,-188.7,-193.75,-198.67,-203.72,-208.92,-214.25,-219.31,-224.36,-229.28,-234.33,-239.38,-244.44,-249.63,-254.83,-259.74,-264.8,-269.71,-274.91,-279.96,-285.01,-290.07,-294.98,-299.76,-304.67,-308.6,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16,-309.16
5000,6350,6387,6427,6467,6507,6547,6587,6627,6667,6707,6747,6787,6827,6867,6907,6947,6987,7027,7067,7107,7147,7187,7227,7267,7307,7347,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7787,7827,7867,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8307,8347,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8827,8867,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9348,9388,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9828,9868,9908,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10348,10388,10428,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10868,10908,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11388,11428,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11909,11949,11990,12029,12069,12109,12149,12189,12229,12269,12309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.26,1.68,2.11,2.39,2.81,3.23,5.61,10.23,15.82,22.11,28.68,35.67,42.51,49.22,58.17,69.36,81.94,95.23,108.8,122.24,135.67,148.55,161.15,172.5,180.07,186.23,189.59,191.69,193.51,194.77,195.76,196.46,197.16,197.86,198.56,199.4,200.38,202.33,204.14,206.09,209.29,213.19,217.5,221.81,226.4,231.69,237.81,244.91,252.42,259.8,267.17,275.38,283.86,292.75,301.1,308.05,314.45,318.2,320.7,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26,321.26
5000,5045,5081,5122,5161,5201,5241,5281,5321,5361,5401,5441,5481,5521,5561,5601,5642,5682,5722,5762,5801,5841,5881,5921,5961,6001,6041,6081,6122,6162,6202,6242,6282,6322,6362,6402,6441,6481,6521,6561,6601,6642,6682,6722,6762,6802,6842,6882,6922,6962,7002,7042,7081,7121,7162,7202,7242,7282,7322,7362,7402,7442,7482,7522,7562,7602,7642,7683,7723,7762,7802,7842,7882,7922,7962,8002,8042,8082,8122,8162,8203,8243,8283,8323,8363,8402,8442,8482,8522,8562,8602,8642,8683,8723,8763,8803,8843,8883,8923,8963,9003,9042,9082,9122,9162,9203,9243,9283,9323,9363,9403,9443,9483,9523,9563,9603,9643,9682,9723,9763,9803,9843,9883,9923,9963,10003,10043,10083,10123,10163,10203,10244,10284,10323,10363,10403,10443,10483,10523,10563,10603,10643,10683,10723,10764,10804,10844,10884,10924,10963,11003
0,0,-1.4,-4.63,-7.72,-11.65,-16.15,-20.78,-25.55,-30.47,-35.8,-41,-46.19,-51.24,-56.58,-61.63,-66.83,-72.02,-77.36,-82.27,-87.33,-92.52,-97.86,-102.91,-108.25,-113.3,-118.5,-123.69,-128.75,-133.94,-139.28,-144.61,-149.81,-155,-160.06,-164.97,-170.03,-175.22,-180.42,-185.61,-190.81,-195.86,-200.91,-205.97,-211.02,-216.36,-221.41,-226.75,-231.8,-236.72,-242.05,-247.25,-252.44,-257.5,-262.83,-268.03,-273.08,-278.14,-283.19,-288.25,-293.3,-298.5,-303.69,-308.04,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75,-308.75
5000,6350,6387,6427,6467,6507,6547,6587,6627,6667,6707,6747,6787,6827,6867,6907,6947,6987,7027,7067,7107,7147,7187,7227,7267,7307,7347,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7787,7827,7867,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8307,8347,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8827,8867,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9348,9388,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9828,9868,9908,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10348,10388,10428,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10868,10908,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11388,11428,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11909,11949,11990,12029,12069,12109,12149,12189,12229,12269,12309
