0,0,95356,88320,86372,81884,92580,73540,21776
0,0,95156,88120,86280,81788,90444,73552,21732
0,0,95112,88124,86180,81684,90176,73496,21724
0,0,95104,88120,86284,81836,90276,73500,21732
0,0,95092,88168,86328,81832,90380,73492,21728
0,0,95204,88228,86332,81840,90600,73504,21732
0,0,95300,88268,86428,81932,90748,73504,21728
0,0,97108,88412,86468,82076,90956,73640,21772
0,0,95492,88416,86520,82128,91160,73788,21780
0,0,95544,88360,86580,82180,91224,73552,21776
0,0,95588,88456,86624,82224,91372,73596,21776
0,0,95704,88412,86676,82224,91432,73548,21772
0,0,95744,88504,86668,82220,91580,73692,21776
0,0,95848,88556,86668,84064,91632,73640,21776
0,0,95904,88612,86672,82276,91856,73644,21824
0,0,96032,90488,86756,82568,92380,73740,21868
0,0,95716,88600,86604,82468,94104,73736,21868
0,0,95832,88744,86848,82916,93164,73784,21872
0,0,97820,88680,86840,82960,93168,73832,21868
0,0,95888,88692,86804,82820,93120,73788,21872
0,2,42648,3352,3036,2936,42540,152,104
0,2,42652,3352,3036,2936,42596,152,104
0,2,42708,3360,3044,2936,42652,164,116
0,2,42756,3356,3036,2932,42868,152,104
0,2,42752,3352,3032,2932,42864,156,104
0,2,43524,3352,3040,2936,42860,156,104
0,2,42760,3352,3040,2936,42872,156,108
0,2,42760,3352,3040,2936,42872,156,104
0,2,42804,3356,3036,2936,42976,152,104
0,2,42756,3356,3036,2936,42924,152,104
0,2,42704,3352,3040,2936,42980,156,104
0,2,42704,3352,3036,2936,42980,152,104
0,2,42704,3356,3036,2936,42924,152,104
0,2,42752,3352,3040,2932,43088,152,104
0,2,42852,3348,3036,3036,43028,156,104
0,2,42864,3352,3036,2936,42976,152,104
0,2,42812,3356,3040,2936,42924,160,104
0,2,42752,3356,3040,2932,42920,156,104
0,2,42760,3364,3040,2936,42924,152,104
0,2,42704,3356,3040,2936,42872,156,104
0,4,36440,2980,2820,2980,36888,388,292
0,4,36444,2980,2820,2920,36828,392,288
0,4,36496,2980,2824,2924,36884,392,292
0,4,36496,2980,2824,2924,36884,388,292
0,4,36496,2980,2824,2924,36940,392,292
0,4,36500,2980,2824,2924,36996,396,300
0,4,36552,2980,2824,2928,37052,388,292
0,4,36544,2976,2820,2920,37052,388,292
0,4,36552,2980,2824,2928,36996,392,292
0,4,36548,2980,2820,2920,36824,432,288
0,4,36604,2980,2828,2928,36832,392,292
0,4,36556,2980,2824,2928,36832,392,296
0,4,36504,2984,2828,2928,36832,400,292
0,4,36556,2980,2824,2928,36776,392,292
0,4,36604,2980,2820,2928,36944,392,296
0,4,36604,2980,2828,2928,36996,392,296
0,4,36608,2980,2824,2928,37112,392,296
0,4,37200,2980,2820,2928,37144,384,288
0,4,36552,2976,2820,2924,37112,392,296
0,4,36556,2980,2828,2928,36888,400,304
0,6,39100,4576,4204,3796,29456,768,480
0,6,39048,4568,4204,3800,29456,772,472
0,6,39100,4568,4204,3792,29456,764,472
0,6,39164,4576,4264,3796,29456,768,480
0,6,39160,4580,4212,3800,29568,772,484
0,6,39152,4680,4208,3796,29568,768,476
0,6,39100,4572,4208,3788,29512,764,476
0,6,39084,4576,4208,3796,30108,768,480
0,6,39044,4568,4204,3788,29512,760,472
0,6,39768,4576,4208,3796,29460,768,480
0,6,39104,4584,4212,3800,29464,772,488
0,6,39048,4576,4208,3792,29456,764,480
0,6,38992,4568,4204,3792,29448,764,472
0,6,39764,4572,4208,3792,29400,764,480
0,6,38992,4576,4208,3796,29460,768,480
0,6,38992,4580,4204,3800,29460,772,484
0,6,38992,4576,4204,3792,29456,764,480
0,6,39048,4580,4204,3800,29464,772,484
0,6,38988,4568,4204,3792,29448,764,520
0,6,39052,4580,4216,3800,29460,772,484
0,8,39776,5960,5388,4768,28416,1348,716
0,8,39776,5960,5380,4768,28468,1392,716
0,8,39820,5952,5372,4760,28508,1384,708
0,8,39772,5956,5376,4760,28516,1384,704
0,8,39824,5956,5372,4760,28516,1384,712
0,8,39768,5952,5376,4764,28516,1336,712
0,8,39776,5960,5388,4768,28524,1348,716
0,8,39828,5960,5380,4768,28524,1392,716
0,8,39768,5952,5376,4760,28512,1384,760
0,8,39808,6056,5368,4856,28504,1384,704
0,8,39768,5952,5372,4756,28516,1432,704
0,8,39772,5956,5380,4760,28520,1388,708
0,8,39828,5952,5376,4760,28516,1384,712
0,8,39768,5956,5372,4756,28516,1384,704
0,8,39772,5956,5376,4764,28520,1388,716
0,8,39776,5960,5380,4768,28524,1392,720
0,8,39832,5960,5388,4768,28524,1348,716
0,8,39760,6112,5376,4760,28516,1388,708
0,8,39828,5956,5380,4768,28520,1388,716
0,8,39828,5956,5384,4768,28520,1348,716
0,10,44896,8424,7424,6352,26884,2576,1088
0,10,44904,8428,7432,6152,26896,2584,1084
0,10,44960,8432,7432,6204,26888,2580,1088
0,10,44960,8436,7436,6200,26892,2584,1084
0,10,45016,8428,7428,6156,26884,2580,1088
0,10,45016,8432,7432,6204,26944,2588,1088
0,10,45016,8428,7428,6204,26948,2580,1088
0,10,45016,8436,7436,6204,27000,2584,1088
0,10,45012,8440,7440,6204,27004,2588,1088
0,10,45068,8428,7428,6204,27048,2580,1088
0,10,45068,8432,7432,6204,27056,2588,1088
0,10,44956,8428,7428,6204,27108,2584,1088
0,10,44788,8428,7432,6204,27160,2584,1084
0,10,44736,8432,7432,6208,27108,2580,1092
0,10,44788,8432,7432,6208,27164,2584,1084
0,10,44836,8424,7424,6200,27152,2720,1088
0,10,44952,8432,7432,6208,27168,2588,1088
